UZA,Modes,Month,Trips
"Santa Cruz, CA",DR,3/1/2020 0:00,3991
"Santa Cruz, CA",DR,4/1/2020 0:00,1875
"Santa Cruz, CA",DR,5/1/2020 0:00,2170
"Santa Cruz, CA",DR,6/1/2020 0:00,3110
"Santa Cruz, CA",DR,7/1/2020 0:00,3055
"Santa Cruz, CA",DR,8/1/2020 0:00,3039
"Santa Cruz, CA",DR,9/1/2020 0:00,3119
"Santa Cruz, CA",MB,1/1/2019 0:00,443128
"Santa Cruz, CA",MB,2/1/2019 0:00,443431
"Santa Cruz, CA",MB,3/1/2019 0:00,398539
"Santa Cruz, CA",MB,4/1/2019 0:00,528478
"Santa Cruz, CA",MB,5/1/2019 0:00,495899
"Santa Cruz, CA",MB,6/1/2019 0:00,322563
"Santa Cruz, CA",MB,7/1/2019 0:00,249181
"Santa Cruz, CA",MB,8/1/2019 0:00,252780
"Santa Cruz, CA",MB,9/1/2019 0:00,331751
"Santa Cruz, CA",MB,10/1/2019 0:00,589348
"Santa Cruz, CA",MB,11/1/2019 0:00,457365
"Santa Cruz, CA",MB,12/1/2019 0:00,284715
"Santa Cruz, CA",MB,1/1/2020 0:00,476083
"Santa Cruz, CA",MB,2/1/2020 0:00,379692
"Santa Cruz, CA",MB,3/1/2020 0:00,200515
"Santa Cruz, CA",MB,4/1/2020 0:00,34833
"Santa Cruz, CA",MB,5/1/2020 0:00,39172
"Santa Cruz, CA",MB,6/1/2020 0:00,48804
"Santa Cruz, CA",MB,7/1/2020 0:00,56673
"Santa Cruz, CA",MB,8/1/2020 0:00,53662
"Santa Cruz, CA",MB,9/1/2020 0:00,59299
"Santa Fe, NM",DR,1/1/2019 0:00,3055
"Santa Fe, NM",DR,2/1/2019 0:00,3004
"Santa Fe, NM",DR,3/1/2019 0:00,3198
"Santa Fe, NM",DR,4/1/2019 0:00,3326
"Santa Fe, NM",DR,5/1/2019 0:00,3139
"Santa Fe, NM",DR,6/1/2019 0:00,2780
"Santa Fe, NM",DR,7/1/2019 0:00,3012
"Santa Fe, NM",DR,8/1/2019 0:00,3154
"Santa Fe, NM",DR,9/1/2019 0:00,2903
"Santa Fe, NM",DR,10/1/2019 0:00,3254
"Santa Fe, NM",DR,11/1/2019 0:00,2689
"Santa Fe, NM",DR,12/1/2019 0:00,2636
"Santa Fe, NM",DR,1/1/2020 0:00,2768
"Santa Fe, NM",DR,2/1/2020 0:00,2821
"Santa Fe, NM",DR,3/1/2020 0:00,1959
"Santa Fe, NM",DR,4/1/2020 0:00,1263
"Santa Fe, NM",DR,5/1/2020 0:00,1529
"Santa Fe, NM",DR,6/1/2020 0:00,1599
"Santa Fe, NM",DR,7/1/2020 0:00,2447
"Santa Fe, NM",DR,8/1/2020 0:00,2408
"Santa Fe, NM",DR,9/1/2020 0:00,2713
"Santa Fe, NM",MB,1/1/2019 0:00,62188
"Santa Fe, NM",MB,2/1/2019 0:00,62129
"Santa Fe, NM",MB,3/1/2019 0:00,69787
"Santa Fe, NM",MB,4/1/2019 0:00,73574
"Santa Fe, NM",MB,5/1/2019 0:00,73067
"Santa Fe, NM",MB,6/1/2019 0:00,68877
"Santa Fe, NM",MB,7/1/2019 0:00,85300
"Santa Fe, NM",MB,8/1/2019 0:00,79190
"Santa Fe, NM",MB,9/1/2019 0:00,71047
"Santa Fe, NM",MB,10/1/2019 0:00,74076
"Santa Fe, NM",MB,11/1/2019 0:00,72114
"Santa Fe, NM",MB,12/1/2019 0:00,57335
"Santa Fe, NM",MB,1/1/2020 0:00,55390
"Santa Maria, CA",DR,1/1/2019 0:00,2119
"Santa Maria, CA",DR,2/1/2019 0:00,2101
"Santa Maria, CA",DR,3/1/2019 0:00,2132
"Santa Maria, CA",DR,4/1/2019 0:00,1982
"Santa Maria, CA",DR,5/1/2019 0:00,1965
"Santa Maria, CA",DR,6/1/2019 0:00,1875
"Santa Maria, CA",DR,7/1/2019 0:00,1933
"Santa Maria, CA",DR,8/1/2019 0:00,2123
"Santa Maria, CA",DR,9/1/2019 0:00,1805
"Santa Maria, CA",DR,10/1/2019 0:00,1992
"Santa Maria, CA",DR,11/1/2019 0:00,1629
"Santa Maria, CA",DR,12/1/2019 0:00,1498
"Santa Maria, CA",DR,1/1/2020 0:00,1671
"Santa Maria, CA",DR,2/1/2020 0:00,1609
"Santa Maria, CA",DR,3/1/2020 0:00,1353
"Santa Maria, CA",DR,4/1/2020 0:00,811
"Santa Maria, CA",DR,5/1/2020 0:00,1106
"Santa Maria, CA",DR,6/1/2020 0:00,1054
"Santa Maria, CA",DR,7/1/2020 0:00,1249
"Santa Maria, CA",DR,8/1/2020 0:00,1251
"Santa Maria, CA",DR,9/1/2020 0:00,1196
"Santa Maria, CA",MB,1/1/2019 0:00,45276
"Santa Maria, CA",MB,2/1/2019 0:00,47345
"Santa Maria, CA",MB,3/1/2019 0:00,56220
"Santa Maria, CA",MB,4/1/2019 0:00,58589
"Santa Maria, CA",MB,5/1/2019 0:00,63736
"Santa Maria, CA",MB,6/1/2019 0:00,47207
"Santa Maria, CA",MB,7/1/2019 0:00,44914
"Santa Maria, CA",MB,8/1/2019 0:00,61645
"Santa Maria, CA",MB,9/1/2019 0:00,67237
"Santa Maria, CA",MB,10/1/2019 0:00,75129
"Santa Maria, CA",MB,11/1/2019 0:00,54987
"Santa Maria, CA",MB,12/1/2019 0:00,46956
"Santa Maria, CA",MB,1/1/2020 0:00,49895
"Santa Maria, CA",MB,2/1/2020 0:00,54761
"Santa Maria, CA",MB,3/1/2020 0:00,33941
"Santa Maria, CA",MB,4/1/2020 0:00,9491
"Santa Maria, CA",MB,5/1/2020 0:00,13975
"Santa Maria, CA",MB,6/1/2020 0:00,17377
"Santa Maria, CA",MB,7/1/2020 0:00,17451
"Santa Maria, CA",MB,8/1/2020 0:00,19162
"Santa Maria, CA",MB,9/1/2020 0:00,17897
"Santa Rosa, CA",CR,1/1/2019 0:00,57136
"Santa Rosa, CA",CR,2/1/2019 0:00,51130
"Santa Rosa, CA",CR,3/1/2019 0:00,58091
"Santa Rosa, CA",CR,4/1/2019 0:00,60256
"Santa Rosa, CA",CR,5/1/2019 0:00,64036
"Santa Rosa, CA",CR,6/1/2019 0:00,55700
"Santa Rosa, CA",CR,7/1/2019 0:00,62851
"Santa Rosa, CA",CR,8/1/2019 0:00,65352
"Santa Rosa, CA",CR,9/1/2019 0:00,62974
"Santa Rosa, CA",CR,10/1/2019 0:00,57222
"Santa Rosa, CA",CR,11/1/2019 0:00,64966
"Santa Rosa, CA",CR,12/1/2019 0:00,58199
"Santa Rosa, CA",CR,1/1/2020 0:00,71974
"Santa Rosa, CA",CR,2/1/2020 0:00,71676
"Santa Rosa, CA",CR,3/1/2020 0:00,33624
"Santa Rosa, CA",CR,4/1/2020 0:00,4571
"Santa Rosa, CA",CR,5/1/2020 0:00,5308
"Santa Rosa, CA",CR,6/1/2020 0:00,8386
"Santa Rosa, CA",CR,7/1/2020 0:00,9427
"Santa Rosa, CA",CR,8/1/2020 0:00,8703
"Santa Rosa, CA",CR,9/1/2020 0:00,8910
"Santa Rosa, CA",DR,1/1/2019 0:00,7601
"Santa Rosa, CA",DR,2/1/2019 0:00,6842
"Santa Rosa, CA",DR,3/1/2019 0:00,7694
"Santa Rosa, CA",DR,4/1/2019 0:00,8508
"Santa Rosa, CA",DR,5/1/2019 0:00,8358
"Santa Rosa, CA",DR,6/1/2019 0:00,7590
"Santa Rosa, CA",DR,7/1/2019 0:00,8044
"Santa Rosa, CA",DR,8/1/2019 0:00,8706
"Santa Rosa, CA",DR,9/1/2019 0:00,8311
"Santa Rosa, CA",DR,10/1/2019 0:00,8322
"Santa Rosa, CA",DR,11/1/2019 0:00,7905
"Santa Rosa, CA",DR,12/1/2019 0:00,7787
"Santa Rosa, CA",DR,1/1/2020 0:00,8569
"Santa Rosa, CA",DR,2/1/2020 0:00,9117
"Santa Rosa, CA",DR,3/1/2020 0:00,4774
"Santa Rosa, CA",DR,4/1/2020 0:00,1519
"Santa Rosa, CA",DR,5/1/2020 0:00,1881
"Santa Rosa, CA",DR,6/1/2020 0:00,2658
"Santa Rosa, CA",DR,7/1/2020 0:00,2972
"Santa Rosa, CA",DR,8/1/2020 0:00,2894
"Santa Rosa, CA",DR,9/1/2020 0:00,3166
"Santa Rosa, CA",MB,1/1/2019 0:00,223132
"Santa Rosa, CA",MB,2/1/2019 0:00,205808
"Santa Rosa, CA",MB,3/1/2019 0:00,224474
"Santa Rosa, CA",MB,4/1/2019 0:00,242745
"Santa Rosa, CA",MB,5/1/2019 0:00,239800
"Santa Rosa, CA",MB,6/1/2019 0:00,205139
"Santa Rosa, CA",MB,7/1/2019 0:00,217215
"Santa Rosa, CA",MB,8/1/2019 0:00,246550
"Santa Rosa, CA",MB,9/1/2019 0:00,245720
"Santa Rosa, CA",MB,10/1/2019 0:00,228899
"Santa Rosa, CA",MB,11/1/2019 0:00,217356
"Santa Rosa, CA",MB,12/1/2019 0:00,212060
"Santa Rosa, CA",MB,1/1/2020 0:00,232142
"Santa Rosa, CA",MB,2/1/2020 0:00,235483
"Santa Rosa, CA",MB,3/1/2020 0:00,158867
"Santa Rosa, CA",MB,4/1/2020 0:00,61292
"Santa Rosa, CA",MB,5/1/2020 0:00,57743
"Santa Rosa, CA",MB,6/1/2020 0:00,86387
"Santa Rosa, CA",MB,7/1/2020 0:00,79784
"Santa Rosa, CA",MB,8/1/2020 0:00,79631
"Santa Rosa, CA",MB,9/1/2020 0:00,90802
"Sarasota-Bradenton, FL",DR,1/1/2019 0:00,25379
"Sarasota-Bradenton, FL",DR,2/1/2019 0:00,23876
"Sarasota-Bradenton, FL",DR,3/1/2019 0:00,25856
"Sarasota-Bradenton, FL",DR,4/1/2019 0:00,26546
"Sarasota-Bradenton, FL",DR,5/1/2019 0:00,27154
"Sarasota-Bradenton, FL",DR,6/1/2019 0:00,24502
"Sarasota-Bradenton, FL",DR,7/1/2019 0:00,25569
"Sarasota-Bradenton, FL",DR,8/1/2019 0:00,27286
"Sarasota-Bradenton, FL",DR,9/1/2019 0:00,24953
"Sarasota-Bradenton, FL",DR,10/1/2019 0:00,27913
"Sarasota-Bradenton, FL",DR,11/1/2019 0:00,24327
"Sarasota-Bradenton, FL",DR,12/1/2019 0:00,23888
"Sarasota-Bradenton, FL",DR,1/1/2020 0:00,25840
"Sarasota-Bradenton, FL",DR,2/1/2020 0:00,23593
"Sarasota-Bradenton, FL",DR,3/1/2020 0:00,17094
"Sarasota-Bradenton, FL",DR,4/1/2020 0:00,7875
"Sarasota-Bradenton, FL",DR,5/1/2020 0:00,9696
"Sarasota-Bradenton, FL",DR,6/1/2020 0:00,12431
"Sarasota-Bradenton, FL",DR,7/1/2020 0:00,14436
"Sarasota-Bradenton, FL",DR,8/1/2020 0:00,15995
"Sarasota-Bradenton, FL",DR,9/1/2020 0:00,17007
"Sarasota-Bradenton, FL",MB,1/1/2019 0:00,335851
"Sarasota-Bradenton, FL",MB,2/1/2019 0:00,358659
"Sarasota-Bradenton, FL",MB,3/1/2019 0:00,409712
"Sarasota-Bradenton, FL",MB,4/1/2019 0:00,372381
"Sarasota-Bradenton, FL",MB,5/1/2019 0:00,324021
"Sarasota-Bradenton, FL",MB,6/1/2019 0:00,299104
"Sarasota-Bradenton, FL",MB,7/1/2019 0:00,308511
"Sarasota-Bradenton, FL",MB,8/1/2019 0:00,290992
"Sarasota-Bradenton, FL",MB,9/1/2019 0:00,270087
"Sarasota-Bradenton, FL",MB,10/1/2019 0:00,329062
"Sarasota-Bradenton, FL",MB,11/1/2019 0:00,317986
"Sarasota-Bradenton, FL",MB,12/1/2019 0:00,322067
"Sarasota-Bradenton, FL",MB,1/1/2020 0:00,363702
"Sarasota-Bradenton, FL",MB,2/1/2020 0:00,377972
"Sarasota-Bradenton, FL",MB,3/1/2020 0:00,291694
"Sarasota-Bradenton, FL",MB,4/1/2020 0:00,136779
"Sarasota-Bradenton, FL",MB,5/1/2020 0:00,163427
"Sarasota-Bradenton, FL",MB,6/1/2020 0:00,213904
"Sarasota-Bradenton, FL",MB,7/1/2020 0:00,223804
"Sarasota-Bradenton, FL",MB,8/1/2020 0:00,227788
"Sarasota-Bradenton, FL",MB,9/1/2020 0:00,235056
"Savannah, GA",DR,1/1/2019 0:00,9559
"Savannah, GA",DR,2/1/2019 0:00,9124
"Savannah, GA",DR,3/1/2019 0:00,9785
"Savannah, GA",DR,4/1/2019 0:00,10374
"Savannah, GA",DR,5/1/2019 0:00,10547
"Savannah, GA",DR,6/1/2019 0:00,9636
"Savannah, GA",DR,7/1/2019 0:00,9649
"Savannah, GA",DR,8/1/2019 0:00,10745
"Savannah, GA",DR,9/1/2019 0:00,9015
"Savannah, GA",DR,10/1/2019 0:00,12599
"Savannah, GA",DR,11/1/2019 0:00,10560
"Savannah, GA",DR,12/1/2019 0:00,9812
"Savannah, GA",DR,1/1/2020 0:00,11031
"Savannah, GA",DR,2/1/2020 0:00,10525
"Savannah, GA",DR,3/1/2020 0:00,8096
"Savannah, GA",DR,4/1/2020 0:00,4601
"Savannah, GA",DR,5/1/2020 0:00,5537
"Savannah, GA",DR,6/1/2020 0:00,6349
"Savannah, GA",DR,7/1/2020 0:00,6861
"Savannah, GA",DR,8/1/2020 0:00,7241
"Savannah, GA",DR,9/1/2020 0:00,7718
"Savannah, GA",FB,1/1/2019 0:00,48510
"Savannah, GA",FB,2/1/2019 0:00,50647
"Savannah, GA",FB,3/1/2019 0:00,85638
"Savannah, GA",FB,4/1/2019 0:00,71114
"Savannah, GA",FB,5/1/2019 0:00,71766
"Savannah, GA",FB,6/1/2019 0:00,76165
"Savannah, GA",FB,7/1/2019 0:00,94969
"Savannah, GA",FB,8/1/2019 0:00,69211
"Savannah, GA",FB,9/1/2019 0:00,46539
"Savannah, GA",FB,10/1/2019 0:00,61082
"Savannah, GA",FB,11/1/2019 0:00,69713
"Savannah, GA",FB,12/1/2019 0:00,61166
"Savannah, GA",FB,1/1/2020 0:00,54098
"Savannah, GA",FB,2/1/2020 0:00,45515
"Savannah, GA",FB,3/1/2020 0:00,32947
"Savannah, GA",FB,4/1/2020 0:00,0
"Savannah, GA",FB,5/1/2020 0:00,4327
"Savannah, GA",FB,6/1/2020 0:00,27692
"Savannah, GA",FB,7/1/2020 0:00,32698
"Savannah, GA",FB,8/1/2020 0:00,22151
"Savannah, GA",FB,9/1/2020 0:00,24831
"Savannah, GA",MB,1/1/2019 0:00,242452
"Savannah, GA",MB,2/1/2019 0:00,250944
"Savannah, GA",MB,3/1/2019 0:00,270374
"Savannah, GA",MB,4/1/2019 0:00,284336
"Savannah, GA",MB,5/1/2019 0:00,274993
"Savannah, GA",MB,6/1/2019 0:00,262462
"Savannah, GA",MB,7/1/2019 0:00,267082
"Savannah, GA",MB,8/1/2019 0:00,258842
"Savannah, GA",MB,9/1/2019 0:00,231889
"Savannah, GA",MB,10/1/2019 0:00,282328
"Savannah, GA",MB,11/1/2019 0:00,245629
"Savannah, GA",MB,12/1/2019 0:00,224060
"Savannah, GA",MB,1/1/2020 0:00,249886
"Savannah, GA",MB,2/1/2020 0:00,240591
"Savannah, GA",MB,3/1/2020 0:00,191216
"Savannah, GA",MB,4/1/2020 0:00,55697
"Savannah, GA",MB,5/1/2020 0:00,54367
"Savannah, GA",MB,6/1/2020 0:00,72132
"Savannah, GA",MB,7/1/2020 0:00,104682
"Savannah, GA",MB,8/1/2020 0:00,110398
"Savannah, GA",MB,9/1/2020 0:00,115644
"Scranton, PA",DR,1/1/2019 0:00,23631
"Scranton, PA",DR,2/1/2019 0:00,23242
"Scranton, PA",DR,3/1/2019 0:00,25984
"Scranton, PA",DR,4/1/2019 0:00,26676
"Scranton, PA",DR,5/1/2019 0:00,26960
"Scranton, PA",DR,6/1/2019 0:00,23413
"Scranton, PA",DR,7/1/2019 0:00,25792
"Scranton, PA",DR,8/1/2019 0:00,25470
"Scranton, PA",DR,9/1/2019 0:00,23660
"Scranton, PA",DR,10/1/2019 0:00,27438
"Scranton, PA",DR,11/1/2019 0:00,22840
"Scranton, PA",DR,12/1/2019 0:00,20243
"Scranton, PA",DR,1/1/2020 0:00,25250
"Scranton, PA",DR,2/1/2020 0:00,23351
"Scranton, PA",DR,3/1/2020 0:00,16218
"Scranton, PA",DR,4/1/2020 0:00,6755
"Scranton, PA",DR,5/1/2020 0:00,7612
"Scranton, PA",DR,6/1/2020 0:00,11025
"Scranton, PA",DR,7/1/2020 0:00,13457
"Scranton, PA",DR,8/1/2020 0:00,13759
"Scranton, PA",DR,9/1/2020 0:00,14891
"Scranton, PA",MB,1/1/2019 0:00,164416
"Scranton, PA",MB,2/1/2019 0:00,161579
"Scranton, PA",MB,3/1/2019 0:00,179595
"Scranton, PA",MB,4/1/2019 0:00,186892
"Scranton, PA",MB,5/1/2019 0:00,189645
"Scranton, PA",MB,6/1/2019 0:00,171015
"Scranton, PA",MB,7/1/2019 0:00,181721
"Scranton, PA",MB,8/1/2019 0:00,192249
"Scranton, PA",MB,9/1/2019 0:00,180215
"Scranton, PA",MB,10/1/2019 0:00,199823
"Scranton, PA",MB,11/1/2019 0:00,177090
"Scranton, PA",MB,12/1/2019 0:00,162296
"Scranton, PA",MB,1/1/2020 0:00,176103
"Scranton, PA",MB,2/1/2020 0:00,168396
"Scranton, PA",MB,3/1/2020 0:00,127151
"Scranton, PA",MB,4/1/2020 0:00,63025
"Scranton, PA",MB,5/1/2020 0:00,67716
"Scranton, PA",MB,6/1/2020 0:00,91596
"Scranton, PA",MB,7/1/2020 0:00,106148
"Scranton, PA",MB,8/1/2020 0:00,108672
"Scranton, PA",MB,9/1/2020 0:00,107319
"Seaside-Monterey, CA",DR,1/1/2019 0:00,15739
"Seaside-Monterey, CA",DR,2/1/2019 0:00,14809
"Seaside-Monterey, CA",DR,3/1/2019 0:00,16223
"Seaside-Monterey, CA",DR,4/1/2019 0:00,17207
"Seaside-Monterey, CA",DR,5/1/2019 0:00,17740
"Seaside-Monterey, CA",DR,6/1/2019 0:00,16036
"Seaside-Monterey, CA",DR,7/1/2019 0:00,17344
"Seaside-Monterey, CA",DR,8/1/2019 0:00,18300
"Seaside-Monterey, CA",DR,9/1/2019 0:00,18392
"Seaside-Monterey, CA",DR,10/1/2019 0:00,19758
"Seaside-Monterey, CA",DR,11/1/2019 0:00,16909
"Seaside-Monterey, CA",DR,12/1/2019 0:00,15473
"Seaside-Monterey, CA",DR,1/1/2020 0:00,17595
"Seaside-Monterey, CA",DR,2/1/2020 0:00,18186
"Seaside-Monterey, CA",DR,3/1/2020 0:00,12794
"Seaside-Monterey, CA",DR,4/1/2020 0:00,6847
"Seaside-Monterey, CA",DR,5/1/2020 0:00,7118
"Seaside-Monterey, CA",DR,6/1/2020 0:00,8614
"Seaside-Monterey, CA",DR,7/1/2020 0:00,9347
"Seaside-Monterey, CA",DR,8/1/2020 0:00,8857
"Seaside-Monterey, CA",DR,9/1/2020 0:00,8958
"Seaside-Monterey, CA",MB,1/1/2019 0:00,292840
"Seaside-Monterey, CA",MB,2/1/2019 0:00,300198
"Seaside-Monterey, CA",MB,3/1/2019 0:00,350524
"Seaside-Monterey, CA",MB,4/1/2019 0:00,359372
"Seaside-Monterey, CA",MB,5/1/2019 0:00,358220
"Seaside-Monterey, CA",MB,6/1/2019 0:00,358685
"Seaside-Monterey, CA",MB,7/1/2019 0:00,378257
"Seaside-Monterey, CA",MB,8/1/2019 0:00,408620
"Seaside-Monterey, CA",MB,9/1/2019 0:00,379717
"Seaside-Monterey, CA",MB,10/1/2019 0:00,373536
"Seaside-Monterey, CA",MB,11/1/2019 0:00,316275
"Seaside-Monterey, CA",MB,12/1/2019 0:00,269621
"Seaside-Monterey, CA",MB,1/1/2020 0:00,285466
"Seaside-Monterey, CA",MB,2/1/2020 0:00,265621
"Seaside-Monterey, CA",MB,3/1/2020 0:00,159061
"Seaside-Monterey, CA",MB,4/1/2020 0:00,52860
"Seaside-Monterey, CA",MB,5/1/2020 0:00,69011
"Seaside-Monterey, CA",MB,6/1/2020 0:00,90437
"Seaside-Monterey, CA",MB,7/1/2020 0:00,93522
"Seaside-Monterey, CA",MB,8/1/2020 0:00,101373
"Seaside-Monterey, CA",MB,9/1/2020 0:00,103606
"Seattle, WA",CB,1/1/2019 0:00,1763322
"Seattle, WA",CB,2/1/2019 0:00,1478325
"Seattle, WA",CB,3/1/2019 0:00,1721479
"Seattle, WA",CB,4/1/2019 0:00,1769814
"Seattle, WA",CB,5/1/2019 0:00,1811494
"Seattle, WA",CB,6/1/2019 0:00,1705094
"Seattle, WA",CB,7/1/2019 0:00,1807328
"Seattle, WA",CB,8/1/2019 0:00,1803955
"Seattle, WA",CB,9/1/2019 0:00,1673303
"Seattle, WA",CB,10/1/2019 0:00,1946562
"Seattle, WA",CB,11/1/2019 0:00,1602984
"Seattle, WA",CB,12/1/2019 0:00,1490568
"Seattle, WA",CB,1/1/2020 0:00,1642291
"Seattle, WA",CB,2/1/2020 0:00,1589273
"Seattle, WA",CB,3/1/2020 0:00,734606
"Seattle, WA",CB,4/1/2020 0:00,274129
"Seattle, WA",CB,5/1/2020 0:00,299718
"Seattle, WA",CB,6/1/2020 0:00,364160
"Seattle, WA",CB,7/1/2020 0:00,377349
"Seattle, WA",CB,8/1/2020 0:00,370192
"Seattle, WA",CB,9/1/2020 0:00,369005
"Seattle, WA",CR,1/1/2019 0:00,418467
"Seattle, WA",CR,2/1/2019 0:00,315873
"Seattle, WA",CR,3/1/2019 0:00,378880
"Seattle, WA",CR,4/1/2019 0:00,406953
"Seattle, WA",CR,5/1/2019 0:00,394316
"Seattle, WA",CR,6/1/2019 0:00,363151
"Seattle, WA",CR,7/1/2019 0:00,391580
"Seattle, WA",CR,8/1/2019 0:00,398018
"Seattle, WA",CR,9/1/2019 0:00,384018
"Seattle, WA",CR,10/1/2019 0:00,442159
"Seattle, WA",CR,11/1/2019 0:00,367610
"Seattle, WA",CR,12/1/2019 0:00,351390
"Seattle, WA",CR,1/1/2020 0:00,381366
"Seattle, WA",CR,2/1/2020 0:00,371382
"Seattle, WA",CR,3/1/2020 0:00,167180
"Seattle, WA",CR,4/1/2020 0:00,27700
"Seattle, WA",CR,5/1/2020 0:00,29187
"Seattle, WA",CR,6/1/2020 0:00,37830
"Seattle, WA",CR,7/1/2020 0:00,39932
"Seattle, WA",CR,8/1/2020 0:00,39722
"Seattle, WA",CR,9/1/2020 0:00,43966
"Seattle, WA",DR,1/1/2019 0:00,141790
"Seattle, WA",DR,2/1/2019 0:00,99405
"Seattle, WA",DR,3/1/2019 0:00,142109
"Seattle, WA",DR,4/1/2019 0:00,146501
"Seattle, WA",DR,5/1/2019 0:00,149714
"Seattle, WA",DR,6/1/2019 0:00,137104
"Seattle, WA",DR,7/1/2019 0:00,144593
"Seattle, WA",DR,8/1/2019 0:00,144003
"Seattle, WA",DR,9/1/2019 0:00,138818
"Seattle, WA",DR,10/1/2019 0:00,157819
"Seattle, WA",DR,11/1/2019 0:00,136799
"Seattle, WA",DR,12/1/2019 0:00,133932
"Seattle, WA",DR,1/1/2020 0:00,138595
"Seattle, WA",DR,2/1/2020 0:00,136991
"Seattle, WA",DR,3/1/2020 0:00,69242
"Seattle, WA",DR,4/1/2020 0:00,31804
"Seattle, WA",DR,5/1/2020 0:00,38224
"Seattle, WA",DR,6/1/2020 0:00,48542
"Seattle, WA",DR,7/1/2020 0:00,61700
"Seattle, WA",DR,8/1/2020 0:00,57473
"Seattle, WA",DR,9/1/2020 0:00,59421
"Seattle, WA",FB,1/1/2019 0:00,1741226
"Seattle, WA",FB,2/1/2019 0:00,1305510
"Seattle, WA",FB,3/1/2019 0:00,2000461
"Seattle, WA",FB,4/1/2019 0:00,1998174
"Seattle, WA",FB,5/1/2019 0:00,2234781
"Seattle, WA",FB,6/1/2019 0:00,2397441
"Seattle, WA",FB,7/1/2019 0:00,2763337
"Seattle, WA",FB,8/1/2019 0:00,2788055
"Seattle, WA",FB,9/1/2019 0:00,2133357
"Seattle, WA",FB,10/1/2019 0:00,1963590
"Seattle, WA",FB,11/1/2019 0:00,1857969
"Seattle, WA",FB,12/1/2019 0:00,1862737
"Seattle, WA",FB,1/1/2020 0:00,1570813
"Seattle, WA",FB,2/1/2020 0:00,1655045
"Seattle, WA",FB,3/1/2020 0:00,1033722
"Seattle, WA",FB,4/1/2020 0:00,547573
"Seattle, WA",FB,5/1/2020 0:00,910272
"Seattle, WA",FB,6/1/2020 0:00,1160661
"Seattle, WA",FB,7/1/2020 0:00,1448672
"Seattle, WA",FB,8/1/2020 0:00,1529447
"Seattle, WA",FB,9/1/2020 0:00,1317386
"Seattle, WA",LR,1/1/2019 0:00,2219086
"Seattle, WA",LR,2/1/2019 0:00,1960679
"Seattle, WA",LR,3/1/2019 0:00,2199818
"Seattle, WA",LR,4/1/2019 0:00,2183118
"Seattle, WA",LR,5/1/2019 0:00,2211036
"Seattle, WA",LR,6/1/2019 0:00,2120133
"Seattle, WA",LR,7/1/2019 0:00,2124221
"Seattle, WA",LR,8/1/2019 0:00,2175465
"Seattle, WA",LR,9/1/2019 0:00,1699098
"Seattle, WA",LR,10/1/2019 0:00,2025321
"Seattle, WA",LR,11/1/2019 0:00,1790922
"Seattle, WA",LR,12/1/2019 0:00,2052787
"Seattle, WA",LR,1/1/2020 0:00,1958745
"Seattle, WA",LR,2/1/2020 0:00,2202436
"Seattle, WA",LR,3/1/2020 0:00,1070032
"Seattle, WA",LR,4/1/2020 0:00,363664
"Seattle, WA",LR,5/1/2020 0:00,401644
"Seattle, WA",LR,6/1/2020 0:00,457448
"Seattle, WA",LR,7/1/2020 0:00,482464
"Seattle, WA",LR,8/1/2020 0:00,481896
"Seattle, WA",LR,9/1/2020 0:00,490416
"Seattle, WA",MB,1/1/2019 0:00,10195433
"Seattle, WA",MB,2/1/2019 0:00,8813986
"Seattle, WA",MB,3/1/2019 0:00,10153751
"Seattle, WA",MB,4/1/2019 0:00,10455440
"Seattle, WA",MB,5/1/2019 0:00,10919603
"Seattle, WA",MB,6/1/2019 0:00,10108067
"Seattle, WA",MB,7/1/2019 0:00,10328649
"Seattle, WA",MB,8/1/2019 0:00,10217357
"Seattle, WA",MB,9/1/2019 0:00,9922947
"Seattle, WA",MB,10/1/2019 0:00,11286229
"Seattle, WA",MB,11/1/2019 0:00,9877899
"Seattle, WA",MB,12/1/2019 0:00,9065840
"Seattle, WA",MB,1/1/2020 0:00,10125583
"Seattle, WA",MB,2/1/2020 0:00,9721766
"Seattle, WA",MB,3/1/2020 0:00,5835827
"Seattle, WA",MB,4/1/2020 0:00,3182786
"Seattle, WA",MB,5/1/2020 0:00,3258812
"Seattle, WA",MB,6/1/2020 0:00,3941059
"Seattle, WA",MB,7/1/2020 0:00,4112508
"Seattle, WA",MB,8/1/2020 0:00,4159092
"Seattle, WA",MB,9/1/2020 0:00,4079114
"Seattle, WA",MG,1/1/2019 0:00,91050
"Seattle, WA",MG,2/1/2019 0:00,71210
"Seattle, WA",MG,3/1/2019 0:00,134527
"Seattle, WA",MG,4/1/2019 0:00,128566
"Seattle, WA",MG,5/1/2019 0:00,164070
"Seattle, WA",MG,6/1/2019 0:00,228190
"Seattle, WA",MG,7/1/2019 0:00,297954
"Seattle, WA",MG,8/1/2019 0:00,260634
"Seattle, WA",MG,9/1/2019 0:00,159123
"Seattle, WA",MG,10/1/2019 0:00,128172
"Seattle, WA",MG,11/1/2019 0:00,117514
"Seattle, WA",MG,12/1/2019 0:00,158214
"Seattle, WA",MG,1/1/2020 0:00,91627
"Seattle, WA",MG,2/1/2020 0:00,94426
"Seattle, WA",MG,3/1/2020 0:00,25150
"Seattle, WA",MG,4/1/2020 0:00,0
"Seattle, WA",MG,5/1/2020 0:00,106
